Customer_ID,Loan_ID,Age,Income_INR,Employment_Years,Marital_Status,Education_Level,Credit_History_Length,Savings_Account_Balance,Loan_Type,Loan_Amount,Loan_Tenure_Months,Interest_Rate_Pct,EMI_Amount,Pay_History,Delinquency_12M,Credit_Card_Utilization,Behavior_Spending_Score,Behavior_Repayment_Score,No_of_Open_Accounts,Total_Credit_Limit,Total_Current_Balance,Credit_Utilization_Ratio,No_of_Inquiries_6M,DPD_30,DPD_60,DPD_90,Worst_Current_Status,Oldest_Trade_Open_Months,Outstanding_Loans,Avg_Balance_6M,Bounce_Count_6M,Transaction_Count_3M,Max_DPD_12M,Missed_Payment_Count,Collateral_Value,LTV_Ratio,NPA_Flag,Default,Default_Date,Disbursal_Date,Loan_Status,Avg_Balance_3M,Salary_Credit_Frequency,Avg_Monthly_Salary_Credit,Monthly_Spend,Cash_Withdrawal_3M,Merchant_Spend_Pct,Negative_Balance_Days,UPI_Txn_Count_3M,ECS_Mandate_Count,Paid_On_Time_Pct,Late_Payment_Count_12M,Max_DPD_3M,Max_DPD_6M,Current_DPD_Bucket,Prev_DPD_Bucket,Prepayment_Count,Total_EMI_Paid,Collateral_Type,Property_Type,Vehicle_Age_Years,Collateral_Location_Tier,Collateral_Insurance,No_of_Closed_Accounts,No_of_Inquiries_12M,Months_Since_Most_Recent_Delinquency,Max_Credit_Exposure,Newest_Trade_Open_Months
310,LOAN00310,41,873413,16,Married,Graduate,9,727131,Auto Loan,749791,84,12.46,13421,Average,0,0.29,78,68,0,1463199,823717,0.56,2,1,0,0,0,82,1,672307,1,50,0,0,1002497.690155441,0.75,0,0,,2022-01-22,Active,549080,Monthly,177207,160324,93773,0.5182,0,72,6,0.9128,1,0,0,Current,Current,3,40,Vehicle,,6.0,Tier-3,Yes,7,4,57,1457329,5
311,LOAN00311,22,1011184,21,Single,High School,4,254195,Personal Loan,971121,60,8.25,19807,Average,1,0.17,66,64,12,356048,277271,0.78,2,1,0,0,0,100,0,402235,0,139,0,0,,,0,0,,2021-01-22,Active,366404,Irregular,22934,14926,13131,0.1719,4,18,2,0.928,0,0,0,Current,Current,4,12,,,,,,0,6,50,407267,19
312,LOAN00312,44,565340,0,Single,Graduate,16,795593,Home Loan,1791864,84,17.94,37598,Good,0,0.39,98,84,14,2019991,1757575,0.87,0,0,0,0,0,241,5,436829,0,61,0,0,2631467.447361408,0.68,0,0,,2022-05-31,Active,432547,Monthly,202851,140565,66912,0.7313,3,10,8,0.9703,1,0,0,Current,Current,2,22,Property,Commercial,,Tier-2,Yes,9,2,46,2222651,51
313,LOAN00313,23,1592796,14,Married,Graduate,0,309084,Home Loan,1038901,36,16.49,36776,Good,1,0.2,19,93,6,1314936,773303,0.59,3,1,0,0,0,158,4,506006,0,188,0,0,1246388.994127563,0.83,0,0,,2020-08-22,Active,412722,Irregular,50243,36737,41294,0.6207,1,3,5,0.8573,0,0,0,Current,Current,2,7,Property,Commercial,,Tier-1,Yes,3,5,23,1232518,25
314,LOAN00314,61,1033586,15,Married,Postgraduate,24,579149,Education Loan,930586,60,14.46,21875,Good,0,0.13,44,66,7,409545,116885,0.29,1,1,0,0,0,80,2,86696,1,105,0,0,,,0,0,,2020-11-17,Active,70643,Bi-Monthly,49568,45127,59806,0.2268,0,23,8,0.9252,0,0,0,Current,Current,0,42,,,,,,0,1,21,365259,58
315,LOAN00315,47,1879737,26,Single,Graduate,1,330254,Business Loan,416914,48,20.58,12816,Good,0,0.13,64,95,8,1662812,289528,0.17,2,1,0,0,0,216,2,131002,0,35,0,0,473328.4646482794,0.88,0,0,,2021-05-26,Active,121780,Monthly,44642,25745,24866,0.6493,3,53,2,0.9851,1,0,0,Current,Current,1,39,Property,Commercial,,Tier-3,Yes,8,3,32,1423982,53
316,LOAN00316,37,1380177,9,Single,High School,8,543796,Auto Loan,925069,12,18.18,84889,Good,0,0.11,16,73,2,2169861,1720718,0.79,3,1,0,0,0,200,0,403946,0,137,0,0,1325383.679691736,0.7,0,0,,2020-10-07,Active,385743,Irregular,146298,97421,48888,0.6081,0,54,3,0.9878,0,0,0,Current,Current,0,6,Vehicle,,6.0,Tier-3,Yes,9,6,20,2132264,51
317,LOAN00317,42,1273843,6,Married,Graduate,23,281336,Education Loan,1110002,12,13.96,99642,Average,0,0.27,97,58,3,722610,213958,0.3,0,0,0,0,0,158,1,294413,0,143,0,0,,,0,0,,2021-04-04,Active,303933,Irregular,27319,19822,23545,0.6099,2,68,9,0.8765,0,0,0,Current,Current,4,8,,,,,,9,3,43,716306,58
318,LOAN00318,48,1336188,10,Married,Graduate,3,677770,Home Loan,1209188,84,8.75,19301,Good,0,0.05,61,69,4,1244213,1013802,0.81,1,1,0,0,0,188,5,493610,0,52,0,0,1590233.607417389,0.76,0,0,,2020-05-02,Active,579075,Monthly,136053,128754,64348,0.3347,1,53,9,0.8224,0,0,0,Current,Current,4,24,Property,Residential,,Tier-3,No,4,3,48,1144203,15
319,LOAN00319,32,643840,5,Single,High School,1,517171,Personal Loan,1251356,24,20.27,63853,Good,0,0.32,37,94,12,2676962,2148610,0.8,3,0,0,0,0,73,0,641914,1,171,0,0,,,0,0,,2020-03-19,Active,613971,Bi-Monthly,184340,128648,92955,0.4659,1,3,1,0.9849,0,0,0,Current,Current,3,39,,,,,,0,6,34,2179740,58
320,LOAN00320,33,1868336,16,Married,Graduate,18,245243,Personal Loan,916316,36,21.78,34890,Average,0,0.2,31,91,6,2144175,1291323,0.6,1,0,0,0,0,59,0,554162,0,152,0,0,,,0,0,,2022-05-10,Active,453989,Bi-Monthly,143165,97257,5879,0.51,3,67,3,0.9842,1,0,0,Current,Current,1,47,,,,,,2,4,45,2085755,55
321,LOAN00321,39,529133,19,Divorced,High School,1,769530,Business Loan,398954,60,16.88,9889,Good,0,0.33,10,87,10,2406598,1403519,0.58,2,0,0,0,0,243,5,175361,1,127,0,0,516957.2214626402,0.77,0,0,,2020-09-02,Active,178169,Monthly,81495,75037,95994,0.3639,1,20,1,0.8194,1,0,0,Current,Current,2,27,Property,Residential,,Tier-2,Yes,0,2,49,1467252,48
322,LOAN00322,32,1887363,24,Single,High School,22,573158,Home Loan,390189,60,18.75,10068,Good,1,0.52,63,72,2,1376313,1184539,0.86,2,0,0,0,0,205,3,235843,1,41,0,0,475793.1339564155,0.82,0,0,,2020-04-12,Active,222443,Monthly,96816,77227,65930,0.4923,1,76,6,0.8163,1,0,0,Current,Current,0,48,Property,Residential,,Tier-1,No,0,6,55,1219514,12
323,LOAN00323,54,2499483,29,Divorced,Graduate,11,354335,Business Loan,393975,48,15.08,10980,Good,1,0.48,97,89,14,1506308,1061664,0.7,3,1,0,0,0,293,0,126252,0,107,0,0,539809.4037108329,0.73,0,0,,2020-10-08,Active,146508,Monthly,186050,106719,1416,0.2708,1,27,0,0.837,1,0,0,Current,Current,4,25,Property,Commercial,,Tier-3,Yes,1,6,45,1300711,18
324,LOAN00324,25,1980795,2,Single,High School,21,125990,Home Loan,1275314,84,11.31,22044,Good,0,0.34,13,86,13,1516113,980357,0.65,2,0,0,0,0,282,2,95402,1,194,0,0,1898064.292571653,0.67,0,0,,2021-02-23,Active,92787,Irregular,98094,56807,57913,0.7124,0,1,0,0.9294,1,0,0,Current,Current,0,35,Property,Commercial,,Tier-1,No,5,3,23,1325495,39
325,LOAN00325,57,1301774,7,Married,Graduate,6,779194,Personal Loan,1727062,72,20.77,42142,Average,0,0.26,47,90,7,1377688,618020,0.45,1,1,0,0,0,112,4,529021,0,62,0,0,,,0,0,,2021-04-29,Active,491311,Monthly,173202,136830,13803,0.7722,3,31,5,0.8605,1,0,0,Current,Current,3,16,,,,,,7,2,18,1181468,3
326,LOAN00326,36,991846,9,Married,High School,3,608894,Home Loan,1777916,84,17.64,36993,Average,0,0.4,69,80,3,475542,231683,0.49,0,0,0,0,0,141,2,493645,0,188,0,0,2053107.918000791,0.87,0,0,,2022-02-04,Active,537851,Monthly,178149,126516,80262,0.3287,2,36,8,0.848,1,0,0,Current,Current,2,38,Property,Residential,,Tier-2,Yes,5,4,57,487518,49
327,LOAN00327,45,2219569,7,Single,Graduate,24,540881,Auto Loan,691636,60,15.68,16701,Good,1,0.51,48,77,14,170186,69969,0.41,1,0,0,0,0,255,2,160267,1,54,0,0,864695.8785179734,0.8,0,0,,2022-04-02,Active,159834,Monthly,140430,70781,27784,0.3397,1,65,7,0.9599,0,0,0,Current,Current,2,54,Vehicle,,0.0,Tier-1,Yes,2,2,49,175333,26
328,LOAN00328,27,865820,24,Divorced,High School,19,669827,Home Loan,251295,84,17.55,5215,Good,1,0.29,68,98,12,2505245,2147137,0.86,2,0,0,0,0,6,3,502229,1,129,0,0,326314.3439102745,0.77,0,0,,2020-10-18,Active,513297,Monthly,105559,74088,5746,0.2513,1,44,6,0.8488,1,0,0,Current,Current,0,17,Property,Commercial,,Tier-1,Yes,6,2,52,1830602,2
329,LOAN00329,37,1361227,4,Married,Postgraduate,22,493566,Business Loan,1297633,60,15.17,30986,Good,1,0.1,74,97,7,1633824,997441,0.61,2,0,0,0,0,259,3,336598,1,91,0,0,1350974.255080317,0.96,0,0,,2020-08-06,Active,289752,Monthly,33734,31131,84773,0.7053,4,3,5,0.9921,0,0,0,Current,Current,1,43,Property,Commercial,,Tier-1,Yes,2,2,32,1218059,18
330,LOAN00330,54,1995921,0,Divorced,High School,7,200964,Auto Loan,172918,48,8.82,4288,Good,0,0.43,96,79,4,1621131,1174170,0.72,3,1,0,0,0,55,5,616980,1,32,0,0,215455.1228064063,0.8,0,0,,2020-05-03,Active,586178,Monthly,191226,159926,53663,0.2144,2,3,1,0.8877,0,0,0,Current,Current,4,27,Vehicle,,6.0,Tier-3,Yes,4,4,19,829273,24
331,LOAN00331,32,2329186,25,Single,Graduate,10,204941,Home Loan,1290868,72,17.25,28897,Good,0,0.06,64,64,9,1807453,234534,0.13,3,1,0,0,0,82,1,506927,1,135,0,0,1356997.282906136,0.95,0,0,,2020-06-07,Active,414955,Monthly,90220,67788,61110,0.6592,3,49,2,0.8845,1,0,0,Current,Current,4,31,Property,Residential,,Tier-3,Yes,8,6,40,1047070,39
332,LOAN00332,26,2326103,28,Divorced,Graduate,14,81678,Auto Loan,827894,84,8.07,12932,Good,0,0.43,73,73,5,1266850,990602,0.78,1,1,0,0,0,147,1,211304,0,105,0,0,1039220.421225609,0.8,0,0,,2020-01-29,Active,232846,Irregular,124600,73244,83160,0.6826,4,6,6,0.9887,1,0,0,Current,Current,2,35,Vehicle,,4.0,Tier-2,Yes,1,3,42,866053,36
333,LOAN00333,43,650625,6,Divorced,High School,11,9057,Personal Loan,1694424,12,11.08,149819,Poor,4,0.59,37,35,10,2680313,1163552,0.43,5,1,0,0,1,213,3,47858,2,76,60,2,,,1,0,,2020-01-02,NPA,42987,Monthly,26236,17080,56542,0.3214,28,42,9,0.7379,3,0,60,61-90 DPD,1-30 DPD,2,26,,,,,,8,8,5,2776796,22
334,LOAN00334,28,2276179,9,Married,Graduate,6,588368,Business Loan,1288210,84,10.18,21505,Average,1,0.1,23,85,12,1436496,990791,0.69,1,1,0,0,0,110,3,186409,1,61,0,0,1520968.656685231,0.85,0,0,,2021-02-22,Active,158113,Monthly,190702,180878,79635,0.6438,1,71,0,0.823,0,0,0,Current,Current,4,40,Property,Residential,,Tier-2,Yes,2,2,34,1520563,37
335,LOAN00335,34,550842,15,Single,Postgraduate,9,684509,Personal Loan,1505799,60,12.76,34076,Average,0,0.44,18,69,7,1528239,201758,0.13,1,1,0,0,0,281,3,634012,1,107,0,0,,,0,0,,2021-08-29,Active,656712,Monthly,229304,182657,59827,0.4171,4,67,3,0.8867,0,0,0,Current,Current,3,22,,,,,,6,2,32,1029437,53
336,LOAN00336,40,1585847,15,Married,Postgraduate,15,147857,Auto Loan,870876,84,20.72,19718,Good,0,0.39,19,57,0,1617435,1318368,0.82,3,0,0,0,0,236,2,374657,0,39,0,0,874125.9005568854,1.0,0,0,,2022-03-30,Active,386560,Irregular,222044,138628,2782,0.3439,2,50,1,0.9174,1,0,0,Current,Current,2,10,Vehicle,,0.0,Tier-2,Yes,2,5,24,1793458,21
337,LOAN00337,45,544135,29,Married,Graduate,0,166176,Home Loan,1697095,72,9.12,30692,Poor,5,0.73,84,20,8,514263,322893,0.63,7,2,3,2,2,223,11,51925,4,127,120,5,1929826.266625339,0.88,1,1,2023-12-29,2020-11-21,Default,48099,Monthly,90985,75708,95058,0.7254,17,24,1,0.2396,7,120,120,90+ DPD,90+ DPD,4,24,Property,Residential,,Tier-1,Yes,1,10,14,392376,23
338,LOAN00338,49,1740573,12,Divorced,High School,8,116650,Personal Loan,1097744,84,13.0,19970,Good,0,0.46,13,97,12,561490,261654,0.47,3,1,0,0,0,233,2,372468,1,36,0,0,,,0,0,,2020-10-16,Active,441352,Monthly,40467,21897,95944,0.4175,4,41,3,0.991,0,0,0,Current,Current,4,27,,,,,,4,5,35,594413,6
339,LOAN00339,50,578012,0,Married,Graduate,7,153822,Auto Loan,1287908,24,18.63,64690,Poor,6,0.96,53,27,3,581167,199251,0.34,8,2,3,1,3,14,2,68486,5,57,90,7,1667855.729098811,0.77,1,1,2022-12-29,2021-11-01,Default,72198,Bi-Monthly,41838,27895,27579,0.1387,7,8,1,0.2459,9,90,90,90+ DPD,90+ DPD,1,51,Vehicle,,2.0,Tier-2,No,3,11,0,480507,23
340,LOAN00340,58,1057534,12,Single,Graduate,1,636773,Home Loan,785191,24,20.08,39993,Good,1,0.28,65,69,14,799537,278893,0.35,0,1,0,0,0,247,3,153903,0,111,0,0,1164219.413881725,0.67,0,0,,2021-09-28,Active,180152,Monthly,107424,64788,65050,0.5442,2,59,2,0.8082,0,0,0,Current,Current,0,38,Property,Residential,,Tier-1,Yes,5,0,12,798593,17
341,LOAN00341,23,992378,16,Single,High School,3,653334,Auto Loan,953968,24,18.31,47769,Good,1,0.55,70,74,5,521608,178764,0.34,0,0,0,0,0,183,2,673769,0,153,0,0,1259118.085908219,0.76,0,0,,2021-11-21,Active,620028,Monthly,20579,18587,12332,0.5606,1,10,4,0.8331,0,0,0,Current,Current,3,25,Vehicle,,1.0,Tier-2,No,2,2,57,390903,45
342,LOAN00342,36,1017674,15,Married,Postgraduate,12,760027,Home Loan,1696272,24,21.51,87589,Average,0,0.23,15,89,10,711137,145655,0.2,2,0,0,0,0,60,2,480706,0,91,0,0,2454319.738036165,0.69,0,0,,2020-06-19,Active,490666,Monthly,61168,50819,28489,0.5443,3,4,7,0.9107,0,0,0,Current,Current,0,51,Property,Commercial,,Tier-1,Yes,9,4,43,390716,7
343,LOAN00343,21,1081362,15,Divorced,Graduate,2,262252,Personal Loan,847776,24,17.74,42218,Good,1,0.14,87,89,10,2818677,1327731,0.47,1,0,0,0,0,234,2,225488,1,133,0,0,,,0,0,,2020-02-14,Active,217687,Irregular,160647,116288,60781,0.3522,2,50,5,0.99,0,0,0,Current,Current,4,1,,,,,,6,1,45,1910600,35
344,LOAN00344,21,1802173,27,Single,Graduate,8,760012,Personal Loan,140619,48,18.43,4162,Good,0,0.47,49,70,2,1113995,515544,0.46,3,1,0,0,0,37,5,592576,0,187,0,0,,,0,0,,2021-06-28,Active,572021,Monthly,29640,20259,34786,0.575,1,45,5,0.856,0,0,0,Current,Current,3,41,,,,,,8,4,25,1100585,46
345,LOAN00345,30,1295390,24,Married,Graduate,14,631221,Auto Loan,820156,24,13.91,39343,Good,1,0.26,11,69,0,2390498,1026836,0.43,1,1,0,0,0,187,1,186707,1,126,0,0,1183919.861529032,0.69,0,0,,2021-02-22,Active,152932,Irregular,162822,144319,96886,0.3038,0,43,6,0.8734,0,0,0,Current,Current,0,55,Vehicle,,0.0,Tier-2,Yes,7,2,15,2731311,16
346,LOAN00346,47,1922345,7,Divorced,Graduate,21,284127,Home Loan,844721,24,12.23,39854,Good,0,0.49,21,73,14,1210044,801624,0.66,0,0,0,0,0,173,1,94916,0,155,0,0,846907.6804237752,1.0,0,0,,2020-09-15,Active,84271,Irregular,219589,129106,7844,0.4251,4,38,2,0.8462,1,0,0,Current,Current,2,41,Property,Commercial,,Tier-2,No,7,2,23,1137204,4
347,LOAN00347,60,1215555,10,Single,High School,2,275811,Home Loan,894946,48,14.47,24667,Good,1,0.08,87,65,10,2483060,1082246,0.44,0,0,0,0,0,14,3,479064,0,106,0,0,1097999.291102878,0.82,0,0,,2022-08-25,Active,549836,Bi-Monthly,248832,132787,71000,0.2517,4,47,0,0.9935,0,0,0,Current,Current,3,35,Property,Residential,,Tier-1,Yes,1,0,33,2578080,40
348,LOAN00348,55,976995,20,Single,Postgraduate,10,103898,Personal Loan,234256,72,18.75,5442,Good,0,0.11,94,74,9,2271648,388912,0.17,1,0,0,0,0,116,0,531350,0,66,0,0,,,0,0,,2020-06-08,Active,605708,Monthly,243485,215069,61278,0.5293,4,35,0,0.8308,1,0,0,Current,Current,0,32,,,,,,5,2,28,1158282,35
349,LOAN00349,49,718099,12,Married,High School,2,738287,Personal Loan,345687,12,17.1,31544,Average,1,0.07,77,66,4,2529278,1977004,0.78,0,0,0,0,0,41,0,413763,1,85,0,0,,,0,0,,2020-10-02,Active,348404,Bi-Monthly,86380,76482,89211,0.6674,1,10,8,0.9129,1,0,0,Current,Current,4,10,,,,,,8,4,21,2610326,34
350,LOAN00350,55,543530,12,Married,Postgraduate,10,159490,Auto Loan,715670,48,18.81,21326,Poor,3,0.74,40,24,1,900714,396386,0.44,8,2,2,1,2,284,11,33961,8,83,90,3,876416.6431284699,0.82,1,1,2023-06-13,2022-01-19,Default,27415,Monthly,168503,102683,80907,0.1684,26,45,8,0.2825,6,60,60,90+ DPD,90+ DPD,0,10,Vehicle,,6.0,Tier-1,Yes,0,8,16,977163,52
351,LOAN00351,28,2276425,5,Single,Postgraduate,12,229014,Business Loan,905520,60,16.79,22402,Average,0,0.47,95,87,4,332122,207320,0.62,2,1,0,0,0,241,3,198241,0,118,0,0,1315870.250621517,0.69,0,0,,2021-06-13,Active,166684,Monthly,30700,18047,89618,0.1189,2,3,3,0.9203,0,0,0,Current,Current,2,8,Property,Residential,,Tier-2,Yes,4,6,45,261996,7
352,LOAN00352,57,2189726,7,Married,Graduate,19,342079,Auto Loan,155124,60,18.26,3961,Good,1,0.25,34,90,8,958952,809275,0.84,3,1,0,0,0,298,3,216052,1,47,0,0,200522.6722664665,0.77,0,0,,2020-08-19,Active,228047,Monthly,74838,61710,79384,0.6328,1,5,7,0.8785,1,0,0,Current,Current,0,56,Vehicle,,9.0,Tier-3,Yes,1,5,44,811008,12
353,LOAN00353,60,857276,22,Married,High School,11,127292,Home Loan,839945,12,10.18,73914,Good,0,0.1,31,67,10,2121421,1514550,0.71,2,1,0,0,0,149,0,278658,1,157,0,0,965925.4951814753,0.87,0,0,,2021-06-21,Active,249657,Monthly,199257,112485,21925,0.326,4,45,2,0.9131,0,0,0,Current,Current,0,23,Property,Commercial,,Tier-3,Yes,7,2,19,1138484,28
354,LOAN00354,25,1350795,25,Divorced,High School,23,648659,Home Loan,708241,72,12.53,14042,Good,0,0.24,78,73,4,1980042,1051479,0.53,0,1,0,0,0,102,5,169066,1,47,0,0,760745.0871518708,0.93,0,0,,2021-02-23,Active,186826,Irregular,67142,52362,42470,0.3267,1,56,3,0.8161,0,0,0,Current,Current,3,57,Property,Commercial,,Tier-1,Yes,9,2,49,1232071,34
355,LOAN00355,41,1851599,23,Divorced,Graduate,3,564515,Auto Loan,165686,12,15.86,15021,Good,0,0.22,39,73,3,2127793,1140534,0.54,1,0,0,0,0,287,2,186128,0,147,0,0,206295.7357058479,0.8,0,0,,2020-09-17,Active,149336,Bi-Monthly,90053,73443,68559,0.4953,0,6,6,0.8182,1,0,0,Current,Current,0,37,Vehicle,,1.0,Tier-1,Yes,0,3,58,1148016,55
356,LOAN00356,57,1647333,9,Married,Graduate,1,142168,Business Loan,575775,24,8.23,26101,Good,1,0.37,56,55,3,2980569,2323725,0.78,3,0,0,0,0,96,0,61900,1,104,0,0,580854.2602169939,0.99,0,0,,2021-11-02,Active,67242,Bi-Monthly,114400,89219,99900,0.4407,0,30,9,0.8184,1,0,0,Current,Current,4,45,Property,Commercial,,Tier-1,No,8,4,59,3016210,37
357,LOAN00357,41,447742,4,Married,Postgraduate,0,147020,Personal Loan,622748,36,20.77,23388,Average,1,0.38,69,79,14,713224,541269,0.76,1,1,0,0,0,128,1,188774,0,152,0,0,,,0,0,,2022-02-18,Active,217950,Bi-Monthly,96051,66478,86222,0.1851,4,74,6,0.967,0,0,0,Current,Current,0,56,,,,,,3,2,21,755949,13
358,LOAN00358,57,1600328,4,Single,Graduate,8,37157,Auto Loan,372706,72,11.35,7161,Good,0,0.1,24,75,9,1360316,330450,0.24,2,1,0,0,0,45,1,396780,1,51,0,0,470181.1333347959,0.79,0,0,,2020-03-09,Active,324535,Bi-Monthly,190074,164847,64964,0.6323,0,62,9,0.9448,0,0,0,Current,Current,3,31,Vehicle,,2.0,Tier-2,No,9,5,32,783632,51
359,LOAN00359,62,385252,11,Married,Postgraduate,4,760503,Personal Loan,1528623,24,9.24,70003,Good,1,0.26,93,97,14,1497464,900276,0.6,3,0,0,0,0,247,2,276272,0,57,0,0,,,0,0,,2020-01-04,Active,316872,Irregular,228778,210130,10134,0.2234,2,64,9,0.8257,1,0,0,Current,Current,1,4,,,,,,0,3,14,1714771,25
360,LOAN00360,41,556297,15,Single,High School,2,359911,Personal Loan,237510,72,17.3,5323,Good,1,0.37,24,71,0,490311,388607,0.79,0,0,0,0,0,41,2,317570,0,65,0,0,,,0,0,,2022-06-22,Active,370651,Monthly,143835,117595,42083,0.6782,2,52,0,0.8632,1,0,0,Current,Current,3,49,,,,,,1,4,12,533295,52
361,LOAN00361,23,1738207,26,Married,Graduate,5,531332,Personal Loan,1198096,84,10.71,20332,Good,1,0.18,99,90,6,2004171,1488389,0.74,1,1,0,0,0,16,2,649227,0,160,0,0,,,0,0,,2020-08-14,Active,658534,Monthly,152335,104886,65147,0.635,3,14,4,0.8873,1,0,0,Current,Current,3,21,,,,,,7,2,52,1810567,17
362,LOAN00362,35,525604,26,Single,High School,24,136978,Personal Loan,1364138,84,15.87,26993,Good,0,0.25,34,72,6,194301,38816,0.2,2,1,0,0,0,250,2,34290,1,67,0,0,,,0,0,,2020-03-27,Active,31334,Monthly,188322,178541,77176,0.2171,4,30,4,0.8197,0,0,0,Current,Current,3,10,,,,,,7,3,58,230208,47
363,LOAN00363,30,1045834,0,Married,Graduate,20,200071,Personal Loan,1631718,36,11.49,53799,Good,1,0.36,47,63,6,2697142,1209814,0.45,3,0,0,0,0,253,5,589381,1,80,0,0,,,0,0,,2021-08-15,Active,604189,Irregular,112080,78706,27200,0.6307,2,47,1,0.968,1,0,0,Current,Current,2,16,,,,,,0,3,21,3014669,32
364,LOAN00364,41,713742,21,Single,High School,0,170592,Personal Loan,1136605,12,10.32,100094,Poor,4,0.97,32,39,5,310691,159877,0.51,7,1,2,1,2,256,7,61079,3,45,90,2,,,1,1,2023-04-02,2020-11-18,Default,56451,Irregular,124539,68785,46733,0.5627,29,53,2,0.1736,5,90,90,90+ DPD,61-90 DPD,4,59,,,,,,1,11,1,203766,33
365,LOAN00365,46,1742010,8,Single,High School,22,182878,Personal Loan,1131107,24,18.29,56628,Good,1,0.07,58,94,1,375755,115074,0.31,1,1,0,0,0,258,2,373320,1,61,0,0,,,0,0,,2022-07-06,Active,438010,Irregular,238628,138920,82167,0.7873,4,10,9,0.9341,0,0,0,Current,Current,2,25,,,,,,3,2,13,438816,58
366,LOAN00366,41,1280607,5,Single,Postgraduate,5,498086,Personal Loan,1545534,72,13.44,31385,Average,1,0.16,10,66,0,562087,361758,0.64,1,0,0,0,0,47,5,117196,0,174,0,0,,,0,0,,2022-08-18,Active,119241,Bi-Monthly,108599,71303,83383,0.5983,4,77,1,0.9284,0,0,0,Current,Current,4,35,,,,,,0,5,51,455330,10
367,LOAN00367,29,506846,16,Married,Graduate,10,740622,Personal Loan,1722759,24,16.04,84384,Good,0,0.44,25,93,11,2681969,1289976,0.48,3,0,0,0,0,112,4,350105,0,41,0,0,,,0,0,,2020-01-10,Active,391936,Monthly,81016,46746,22320,0.3732,4,74,4,0.9829,0,0,0,Current,Current,2,47,,,,,,7,4,38,1631726,19
368,LOAN00368,34,2058030,1,Married,High School,8,257977,Personal Loan,500801,60,11.03,10896,Good,1,0.17,56,84,6,2591342,875891,0.34,3,0,0,0,0,230,4,629403,0,184,0,0,,,0,0,,2020-07-10,Active,657089,Monthly,24850,21128,25371,0.534,3,2,4,0.9484,1,0,0,Current,Current,3,35,,,,,,6,3,26,1658621,11
369,LOAN00369,50,2389673,10,Single,High School,10,494129,Business Loan,1612527,36,15.73,56476,Good,0,0.46,72,88,2,2771124,1023907,0.37,3,0,0,0,0,96,1,51090,0,169,0,0,2296391.658662652,0.7,0,0,,2021-08-23,Active,46765,Monthly,24939,12627,37342,0.5633,1,47,6,0.8069,1,0,0,Current,Current,3,10,Property,Commercial,,Tier-1,Yes,7,5,58,2712753,50
370,LOAN00370,22,2255183,16,Divorced,Graduate,19,734220,Auto Loan,978501,72,13.9,20110,Average,0,0.28,96,88,5,2508073,1969676,0.79,2,0,0,0,0,234,2,369528,0,190,0,0,1346384.869360283,0.73,0,0,,2020-12-02,Active,369547,Bi-Monthly,196822,134360,64382,0.622,2,11,5,0.831,0,0,0,Current,Current,1,6,Vehicle,,2.0,Tier-1,Yes,4,4,18,2987844,51
371,LOAN00371,30,1946731,8,Divorced,Graduate,17,717114,Personal Loan,286740,60,8.72,5913,Good,1,0.29,85,78,13,2774649,2200185,0.79,1,1,0,0,0,273,2,339738,0,132,0,0,,,0,0,,2020-01-04,Active,391363,Monthly,73101,65439,67674,0.428,3,25,0,0.889,1,0,0,Current,Current,4,56,,,,,,6,3,24,2252155,50
372,LOAN00372,60,1184882,17,Single,High School,14,26021,Home Loan,1263612,60,18.17,32204,Good,1,0.44,92,82,7,1440716,1080393,0.75,1,1,0,0,0,288,0,332348,0,143,0,0,1303749.195228463,0.97,0,0,,2021-04-07,Active,316777,Monthly,190288,105225,75920,0.6794,1,70,4,0.8186,1,0,0,Current,Current,1,12,Property,Commercial,,Tier-1,Yes,5,5,47,1298365,15
373,LOAN00373,25,2227787,13,Married,Graduate,15,105975,Home Loan,1956312,72,15.73,42145,Good,1,0.24,81,58,14,64262,53407,0.83,2,1,0,0,0,234,0,447930,0,171,0,0,2897250.637383428,0.68,0,0,,2021-09-14,Active,419501,Monthly,30148,22889,55582,0.3009,4,54,3,0.8784,0,0,0,Current,Current,4,16,Property,Commercial,,Tier-2,No,6,4,31,45636,16
374,LOAN00374,39,627594,23,Married,High School,18,110569,Personal Loan,367337,84,20.98,8375,Average,1,0.8,79,63,2,1342344,1156892,0.86,9,0,1,0,2,240,11,80722,4,147,60,2,,,1,0,,2022-09-16,NPA,95459,Irregular,202870,186687,91777,0.7743,16,28,1,0.4932,4,60,60,31-60 DPD,Current,0,3,,,,,,4,12,6,1465598,24
375,LOAN00375,30,725708,5,Single,Graduate,4,147695,Home Loan,128020,36,19.31,4712,Poor,4,0.67,41,54,1,701946,346383,0.49,5,1,1,0,2,181,8,74099,1,121,30,0,185436.5269296027,0.69,1,0,,2021-02-15,NPA,69180,Monthly,113781,60556,11997,0.3173,26,0,9,0.7119,1,0,30,31-60 DPD,1-30 DPD,3,45,Property,Residential,,Tier-2,No,6,6,13,407556,46
