Customer_ID,Loan_ID,Age,Income_INR,Employment_Years,Marital_Status,Education_Level,Credit_History_Length,Savings_Account_Balance,Loan_Type,Loan_Amount,Loan_Tenure_Months,Interest_Rate_Pct,EMI_Amount,Pay_History,Delinquency_12M,Credit_Card_Utilization,Behavior_Spending_Score,Behavior_Repayment_Score,No_of_Open_Accounts,Total_Credit_Limit,Total_Current_Balance,Credit_Utilization_Ratio,No_of_Inquiries_6M,DPD_30,DPD_60,DPD_90,Worst_Current_Status,Oldest_Trade_Open_Months,Outstanding_Loans,Avg_Balance_6M,Bounce_Count_6M,Transaction_Count_3M,Max_DPD_12M,Missed_Payment_Count,Collateral_Value,LTV_Ratio,NPA_Flag,Default,Default_Date,Disbursal_Date,Loan_Status,Avg_Balance_3M,Salary_Credit_Frequency,Avg_Monthly_Salary_Credit,Monthly_Spend,Cash_Withdrawal_3M,Merchant_Spend_Pct,Negative_Balance_Days,UPI_Txn_Count_3M,ECS_Mandate_Count,Paid_On_Time_Pct,Late_Payment_Count_12M,Max_DPD_3M,Max_DPD_6M,Current_DPD_Bucket,Prev_DPD_Bucket,Prepayment_Count,Total_EMI_Paid,Collateral_Type,Property_Type,Vehicle_Age_Years,Collateral_Location_Tier,Collateral_Insurance,No_of_Closed_Accounts,No_of_Inquiries_12M,Months_Since_Most_Recent_Delinquency,Max_Credit_Exposure,Newest_Trade_Open_Months
710,LOAN00710,55,1157687,14,Single,Postgraduate,3,555989,Personal Loan,236855,24,19.16,11957,Average,1,0.13,71,56,9,103611,55979,0.54,2,0,0,0,0,52,0,604915,1,21,0,0,,,0,0,,2020-03-17,Active,704324,Monthly,167165,100974,89203,0.5931,0,56,9,0.8193,1,0,0,Current,Current,4,15,,,,,,8,6,23,121109,20
37,LOAN00037,51,2436497,2,Single,Graduate,8,342095,Auto Loan,1053260,84,15.02,20336,Good,1,0.42,57,69,7,841147,486955,0.58,2,0,0,0,0,9,1,475712,1,191,0,0,1465524.094276588,0.72,0,0,,2020-11-26,Active,401727,Bi-Monthly,117863,60782,44589,0.6065,0,2,0,0.9057,0,0,0,Current,Current,0,58,Vehicle,,6.0,Tier-3,Yes,5,2,50,758752,52
363,LOAN00363,30,1045834,0,Married,Graduate,20,200071,Personal Loan,1631718,36,11.49,53799,Good,1,0.36,47,63,6,2697142,1209814,0.45,3,0,0,0,0,253,5,589381,1,80,0,0,,,0,0,,2021-08-15,Active,604189,Irregular,112080,78706,27200,0.6307,2,47,1,0.968,1,0,0,Current,Current,2,16,,,,,,0,3,21,3014669,32
952,LOAN00952,57,1255339,12,Single,Graduate,21,61163,Auto Loan,503920,12,10.88,44509,Good,0,0.53,61,85,0,1765305,1582852,0.9,0,1,0,0,0,63,0,229601,1,172,0,0,680735.4548183461,0.74,0,0,,2020-09-05,Active,257169,Monthly,152395,112526,43615,0.7931,2,7,1,0.9511,1,0,0,Current,Current,2,54,Vehicle,,5.0,Tier-3,Yes,0,3,28,945266,5
52,LOAN00052,35,613401,4,Single,Graduate,15,185095,Auto Loan,533384,36,12.0,17715,Poor,5,0.96,49,39,0,1958707,846093,0.43,9,4,1,1,3,19,2,10357,3,157,90,2,706985.8753111712,0.75,1,1,2023-05-07,2020-10-27,Default,11705,Monthly,159570,93548,17183,0.6272,24,28,8,0.3776,5,60,60,90+ DPD,61-90 DPD,3,49,Vehicle,,8.0,Tier-3,Yes,1,13,4,1921916,10
311,LOAN00311,22,1011184,21,Single,High School,4,254195,Personal Loan,971121,60,8.25,19807,Average,1,0.17,66,64,12,356048,277271,0.78,2,1,0,0,0,100,0,402235,0,139,0,0,,,0,0,,2021-01-22,Active,366404,Irregular,22934,14926,13131,0.1719,4,18,2,0.928,0,0,0,Current,Current,4,12,,,,,,0,6,50,407267,19
622,LOAN00622,48,1558758,29,Married,Graduate,10,647056,Personal Loan,731198,60,20.62,19625,Average,0,0.39,10,77,3,841399,293801,0.35,3,0,0,0,0,128,3,499690,0,162,0,0,,,0,0,,2021-05-02,Active,576626,Bi-Monthly,174127,148142,36092,0.5141,0,13,1,0.839,1,0,0,Current,Current,2,21,,,,,,3,3,50,465400,57
653,LOAN00653,24,629871,6,Married,Graduate,17,469629,Auto Loan,1050128,24,21.54,54240,Good,0,0.36,68,87,1,1653569,1007689,0.61,1,1,0,0,0,198,1,203079,0,134,0,0,1562964.890788422,0.67,0,0,,2020-08-07,Active,197648,Monthly,138143,106753,42445,0.2931,1,8,0,0.8154,1,0,0,Current,Current,3,16,Vehicle,,3.0,Tier-2,No,5,4,27,1196535,20
813,LOAN00813,24,1482516,10,Married,High School,13,81572,Home Loan,1006718,48,13.95,27484,Good,1,0.38,89,96,3,2356854,1886125,0.8,3,1,0,0,0,230,4,111425,1,40,0,0,1357138.261752542,0.74,0,0,,2020-02-09,Active,90593,Monthly,212294,194359,62860,0.2689,0,38,9,0.8743,1,0,0,Current,Current,2,52,Property,Residential,,Tier-2,Yes,9,7,21,2715043,16
792,LOAN00792,27,2143874,22,Married,Graduate,11,624527,Education Loan,1568863,72,16.26,34256,Good,1,0.54,32,84,4,2754703,2471580,0.9,1,1,0,0,0,76,0,117935,1,52,0,0,,,0,0,,2021-03-15,Active,119890,Irregular,54322,44576,420,0.1527,1,4,7,0.9694,0,0,0,Current,Current,4,45,,,,,,0,1,30,2787454,8
64,LOAN00064,38,1538728,8,Married,Graduate,10,560245,Personal Loan,1900286,24,14.79,91949,Average,0,0.19,25,70,0,1203755,588363,0.49,2,0,0,0,0,184,1,582476,0,35,0,0,,,0,0,,2021-05-24,Active,568294,Bi-Monthly,234964,200765,81575,0.2083,0,18,0,0.8367,0,0,0,Current,Current,4,40,,,,,,7,6,15,735620,53
759,LOAN00759,55,161984,10,Divorced,Graduate,23,950,Home Loan,687042,60,9.89,14560,Poor,3,0.66,44,9,9,2264827,451221,0.2,6,3,2,2,2,115,10,33966,8,182,120,3,974642.4975009352,0.7,1,1,2022-09-26,2020-09-18,Default,28301,Monthly,40952,22976,49292,0.6445,7,65,2,0.2756,4,120,120,90+ DPD,61-90 DPD,2,24,Property,Commercial,,Tier-1,Yes,5,10,2,1460359,44
201,LOAN00201,60,505195,25,Divorced,Graduate,6,92324,Personal Loan,691627,60,21.35,18847,Average,1,0.15,25,60,11,607507,269390,0.44,0,0,0,0,0,169,4,266847,0,86,0,0,,,0,0,,2022-01-24,Active,272253,Monthly,179676,137260,58726,0.1731,0,13,7,0.9164,1,0,0,Current,Current,3,46,,,,,,8,0,59,651641,32
156,LOAN00156,33,1051711,10,Married,Postgraduate,3,627154,Business Loan,1091178,72,15.82,23561,Good,0,0.06,79,98,12,2672705,1949632,0.73,3,0,0,0,0,178,5,689506,0,63,0,0,1232468.871686639,0.89,0,0,,2022-04-26,Active,595516,Monthly,40066,20629,14228,0.1977,4,10,7,0.9445,0,0,0,Current,Current,2,50,Property,Commercial,,Tier-3,Yes,2,7,17,3204450,50
532,LOAN00532,62,625332,14,Married,Postgraduate,3,416095,Home Loan,855958,60,10.72,18491,Good,1,0.32,50,72,14,1684471,714452,0.42,2,0,0,0,0,281,0,159213,0,147,0,0,1066270.33937988,0.8,0,0,,2021-09-17,Active,144135,Irregular,58908,34639,81992,0.4025,1,25,6,0.9262,0,0,0,Current,Current,1,37,Property,Residential,,Tier-3,Yes,4,4,33,1266250,27
486,LOAN00486,36,1590853,13,Married,High School,13,105148,Home Loan,242260,12,21.99,22673,Good,1,0.05,75,79,8,2146240,1683505,0.78,0,1,0,0,0,207,5,256725,1,199,0,0,348285.9760392689,0.7,0,0,,2021-09-14,Active,227444,Monthly,172703,135792,49726,0.7485,4,76,2,0.8207,0,0,0,Current,Current,2,40,Property,Commercial,,Tier-3,Yes,2,1,48,1268442,40
322,LOAN00322,32,1887363,24,Single,High School,22,573158,Home Loan,390189,60,18.75,10068,Good,1,0.52,63,72,2,1376313,1184539,0.86,2,0,0,0,0,205,3,235843,1,41,0,0,475793.1339564155,0.82,0,0,,2020-04-12,Active,222443,Monthly,96816,77227,65930,0.4923,1,76,6,0.8163,1,0,0,Current,Current,0,48,Property,Residential,,Tier-1,No,0,6,55,1219514,12
438,LOAN00438,35,478143,1,Married,High School,3,535329,Personal Loan,1023589,36,13.11,34543,Good,0,0.22,99,58,14,2447879,1549711,0.63,0,0,0,0,0,271,2,371027,0,20,0,0,,,0,0,,2020-10-01,Active,332130,Monthly,79207,42251,42414,0.7268,4,77,3,0.8148,0,0,0,Current,Current,1,38,,,,,,3,1,44,2555207,30
194,LOAN00194,31,1384200,10,Single,Graduate,1,739834,Personal Loan,128810,24,21.17,6629,Good,0,0.32,80,61,6,603804,435897,0.72,1,1,0,0,0,62,2,588681,1,50,0,0,,,0,0,,2021-10-19,Active,568072,Irregular,214157,170010,63097,0.4052,0,62,7,0.9104,0,0,0,Current,Current,4,54,,,,,,2,4,21,532317,11
423,LOAN00423,22,365905,19,Married,Graduate,16,70288,Auto Loan,183546,84,10.61,3105,Poor,6,0.93,36,7,9,1600080,717367,0.45,8,2,3,2,2,36,2,53485,5,185,90,6,239722.2099520698,0.77,1,1,2024-02-29,2021-11-20,Default,52240,Monthly,88031,73723,43006,0.6528,25,7,2,0.2384,9,60,60,90+ DPD,90+ DPD,4,40,Vehicle,,9.0,Tier-2,Yes,6,10,15,1913308,12
745,LOAN00745,42,735557,0,Married,Graduate,12,677411,Education Loan,1602902,24,21.48,82744,Good,0,0.5,76,83,13,292902,228137,0.78,0,0,0,0,0,230,3,610726,0,108,0,0,,,0,0,,2020-06-29,Active,554109,Monthly,104375,62637,85115,0.5156,3,66,7,0.8543,0,0,0,Current,Current,2,24,,,,,,0,2,57,262628,14
689,LOAN00689,23,324056,18,Married,High School,11,567092,Home Loan,499009,72,15.85,10783,Average,0,0.42,71,56,3,388226,144376,0.37,3,1,0,0,0,221,0,605729,0,193,0,0,696279.9245598447,0.72,0,0,,2021-01-11,Active,673205,Monthly,203658,122591,27609,0.6531,2,78,1,0.9589,0,0,0,Current,Current,3,41,Property,Commercial,,Tier-3,No,9,3,37,342870,28
40,LOAN00040,44,2237960,2,Divorced,High School,6,224616,Business Loan,1530035,12,12.25,136120,Good,1,0.28,41,71,14,1999720,902388,0.45,1,0,0,0,0,277,3,140460,0,152,0,0,1661410.527904592,0.92,0,0,,2021-06-17,Active,146572,Monthly,241659,206537,40930,0.6847,3,32,0,0.8143,1,0,0,Current,Current,2,33,Property,Residential,,Tier-2,Yes,4,5,26,2247789,9
591,LOAN00591,64,1892239,6,Single,High School,7,668946,Education Loan,1242314,36,14.41,42707,Good,1,0.33,93,55,11,940456,292556,0.31,1,1,0,0,0,119,1,134228,1,52,0,0,,,0,0,,2020-10-30,Active,128802,Monthly,114694,82458,57405,0.7195,1,7,1,0.9791,1,0,0,Current,Current,2,48,,,,,,7,5,42,998731,6
957,LOAN00957,42,2285477,25,Married,Postgraduate,4,561990,Home Loan,577017,72,11.08,11006,Average,0,0.51,99,94,2,634054,386801,0.61,2,1,0,0,0,36,0,537133,1,82,0,0,721931.089721809,0.8,0,0,,2021-03-20,Active,436604,Irregular,42225,22036,82914,0.5016,2,35,0,0.9264,0,0,0,Current,Current,4,27,Property,Residential,,Tier-1,Yes,2,6,45,635042,33
310,LOAN00310,41,873413,16,Married,Graduate,9,727131,Auto Loan,749791,84,12.46,13421,Average,0,0.29,78,68,0,1463199,823717,0.56,2,1,0,0,0,82,1,672307,1,50,0,0,1002497.690155441,0.75,0,0,,2022-01-22,Active,549080,Monthly,177207,160324,93773,0.5182,0,72,6,0.9128,1,0,0,Current,Current,3,40,Vehicle,,6.0,Tier-3,Yes,7,4,57,1457329,5
54,LOAN00054,58,2306115,7,Married,Graduate,9,607027,Personal Loan,476843,72,16.2,10396,Average,1,0.51,61,97,12,934952,582717,0.62,3,0,0,0,0,129,4,146121,1,176,0,0,,,0,0,,2020-12-28,Active,133644,Monthly,164601,104468,78289,0.5192,1,56,8,0.9434,0,0,0,Current,Current,1,4,,,,,,4,6,42,474532,6
782,LOAN00782,22,1136093,4,Married,High School,1,578611,Auto Loan,598000,36,9.2,19071,Good,1,0.39,74,99,13,919387,781517,0.85,2,1,0,0,0,226,4,255154,0,76,0,0,697506.1538870322,0.86,0,0,,2021-04-30,Active,238375,Monthly,65885,61856,89635,0.696,1,2,6,0.8621,0,0,0,Current,Current,0,21,Vehicle,,1.0,Tier-2,Yes,0,2,52,833968,7
400,LOAN00400,22,837852,29,Married,High School,17,48999,Business Loan,313646,84,21.85,7318,Good,1,0.26,41,56,4,836859,748047,0.89,3,1,0,0,0,119,1,663597,1,91,0,0,456497.1945266524,0.69,0,0,,2020-01-18,Active,651788,Monthly,42513,31847,29992,0.6374,0,57,1,0.8724,0,0,0,Current,Current,4,25,Property,Residential,,Tier-2,Yes,0,4,57,697140,49
993,LOAN00993,38,1125611,29,Single,Graduate,7,413357,Business Loan,1928455,36,19.1,70787,Average,1,0.16,67,61,1,2531199,2193638,0.87,3,1,0,0,0,197,5,574921,0,34,0,0,2105142.279292814,0.92,0,0,,2021-07-06,Active,592890,Irregular,122172,115940,38332,0.1783,2,77,5,0.8133,1,0,0,Current,Current,2,17,Property,Residential,,Tier-2,Yes,6,3,31,2360968,41
80,LOAN00080,48,1312532,2,Divorced,Postgraduate,20,202778,Auto Loan,724562,84,19.76,15985,Good,1,0.28,70,80,1,505442,332372,0.66,2,0,0,0,0,272,0,665905,1,57,0,0,886906.2901810426,0.82,0,0,,2020-07-19,Active,672355,Bi-Monthly,189230,167317,5681,0.3083,3,15,7,0.9624,0,0,0,Current,Current,1,43,Vehicle,,6.0,Tier-2,Yes,7,6,39,567053,42
254,LOAN00254,52,1512680,3,Divorced,Graduate,6,554551,Business Loan,748220,36,17.42,26832,Good,0,0.08,62,78,7,285784,239228,0.84,1,1,0,0,0,221,3,338426,0,140,0,0,986769.0153743346,0.76,0,0,,2022-05-13,Active,405884,Monthly,182132,97844,87490,0.2438,0,62,7,0.9733,1,0,0,Current,Current,0,4,Property,Commercial,,Tier-1,Yes,0,2,21,296370,58
964,LOAN00964,37,1656176,11,Single,Graduate,11,351732,Auto Loan,1244687,72,20.38,30088,Good,1,0.24,44,55,10,1209418,608374,0.5,3,0,0,0,0,278,2,206298,0,40,0,0,1826082.430626824,0.68,0,0,,2021-01-26,Active,167238,Bi-Monthly,159651,101164,19027,0.4665,4,25,5,0.9835,1,0,0,Current,Current,0,54,Vehicle,,4.0,Tier-2,Yes,1,7,48,1127498,53
380,LOAN00380,24,2212668,2,Married,High School,15,605295,Personal Loan,847993,36,19.69,31380,Good,0,0.26,13,57,3,1208362,1063873,0.88,1,1,0,0,0,76,2,387475,1,30,0,0,,,0,0,,2022-03-23,Active,328609,Monthly,237530,220022,88525,0.4076,3,63,2,0.8208,0,0,0,Current,Current,3,33,,,,,,8,4,26,1428331,16
667,LOAN00667,44,631321,16,Married,Graduate,19,104491,Business Loan,855771,84,14.95,16489,Good,1,0.27,35,96,8,1192707,909237,0.76,3,0,0,0,0,30,3,432256,1,22,0,0,1244946.210929953,0.69,0,0,,2021-10-08,Active,507456,Irregular,211980,164058,5480,0.2823,0,73,4,0.8846,0,0,0,Current,Current,3,16,Property,Commercial,,Tier-2,Yes,3,4,29,1187909,37
224,LOAN00224,35,1317724,20,Married,Postgraduate,12,463927,Home Loan,1460708,36,16.7,51860,Good,0,0.2,21,55,7,2145868,604678,0.28,2,0,0,0,0,256,0,591454,0,157,0,0,2014926.461441928,0.72,0,0,,2021-05-05,Active,474954,Irregular,249358,233700,79418,0.6628,0,11,2,0.9579,1,0,0,Current,Current,2,32,Property,Residential,,Tier-2,Yes,1,3,24,1495053,11
614,LOAN00614,62,2250254,13,Married,High School,15,107863,Home Loan,1611904,72,14.52,33664,Average,0,0.23,91,95,2,1910441,888206,0.46,3,1,0,0,0,153,2,524005,0,85,0,0,2146243.53223535,0.75,0,0,,2020-01-06,Active,463941,Irregular,168747,141142,74715,0.6088,3,77,8,0.8484,0,0,0,Current,Current,3,53,Property,Commercial,,Tier-3,Yes,4,5,40,1860027,13
315,LOAN00315,47,1879737,26,Single,Graduate,1,330254,Business Loan,416914,48,20.58,12816,Good,0,0.13,64,95,8,1662812,289528,0.17,2,1,0,0,0,216,2,131002,0,35,0,0,473328.4646482794,0.88,0,0,,2021-05-26,Active,121780,Monthly,44642,25745,24866,0.6493,3,53,2,0.9851,1,0,0,Current,Current,1,39,Property,Commercial,,Tier-3,Yes,8,3,32,1423982,53
94,LOAN00094,33,1930702,14,Single,Graduate,0,366926,Education Loan,1584054,60,16.2,38689,Good,1,0.41,80,90,12,111073,80980,0.73,1,1,0,0,0,13,2,277959,1,121,0,0,,,0,0,,2021-03-16,Active,289347,Bi-Monthly,179024,109971,54771,0.4318,0,45,6,0.8988,0,0,0,Current,Current,0,54,,,,,,7,1,56,89381,23
422,LOAN00422,40,686908,13,Married,High School,24,167878,Education Loan,1939414,72,16.02,42090,Poor,7,0.76,33,15,6,399489,288283,0.72,2,1,2,1,2,292,8,63409,7,82,120,5,,,1,1,2023-04-03,2021-03-17,Default,66207,Monthly,219194,194296,7106,0.2824,17,14,5,0.2654,6,120,120,90+ DPD,90+ DPD,4,17,,,,,,5,2,3,414101,9
142,LOAN00142,30,1038377,10,Single,Graduate,17,309324,Personal Loan,1206807,72,12.0,23593,Good,1,0.09,39,85,2,603728,314911,0.52,3,0,0,0,0,264,1,125420,0,135,0,0,,,0,0,,2021-08-19,Active,109722,Irregular,144418,110579,68210,0.7681,3,27,7,0.8404,1,0,0,Current,Current,3,46,,,,,,7,4,47,408105,3
620,LOAN00620,46,593442,0,Married,High School,7,9320,Education Loan,518750,36,17.16,18536,Poor,7,0.69,45,38,13,1610252,215312,0.13,7,1,1,2,3,262,11,28911,6,166,90,7,,,1,1,2023-02-11,2021-03-18,Default,30855,Monthly,148435,76380,22591,0.5227,6,32,6,0.3788,7,90,90,90+ DPD,90+ DPD,3,14,,,,,,2,7,8,1353190,22
91,LOAN00091,46,2280200,8,Single,Graduate,24,54790,Auto Loan,1999084,60,12.42,44893,Good,0,0.37,67,94,13,235086,155897,0.66,1,0,0,0,0,284,5,679068,0,56,0,0,2449248.576778695,0.82,0,0,,2020-07-02,Active,702055,Monthly,153419,140229,84851,0.1523,4,36,3,0.8703,1,0,0,Current,Current,2,39,Vehicle,,1.0,Tier-3,Yes,4,3,49,228551,22
700,LOAN00700,52,1160085,16,Single,High School,2,710139,Personal Loan,1089656,24,15.56,53124,Good,1,0.11,35,76,2,1020831,718380,0.7,1,0,0,0,0,184,3,400242,1,38,0,0,,,0,0,,2021-01-22,Active,456647,Monthly,62288,53691,57042,0.6813,0,2,9,0.9115,1,0,0,Current,Current,0,39,,,,,,6,4,54,1001449,40
303,LOAN00303,45,561090,20,Single,Graduate,6,37141,Personal Loan,544796,36,12.04,18105,Good,1,0.39,91,94,11,1689912,1133874,0.67,3,0,0,0,0,262,3,284000,0,84,0,0,,,0,0,,2020-09-24,Active,235502,Monthly,121561,109899,94573,0.4873,0,61,0,0.9831,1,0,0,Current,Current,3,34,,,,,,8,3,52,1233595,30
320,LOAN00320,33,1868336,16,Married,Graduate,18,245243,Personal Loan,916316,36,21.78,34890,Average,0,0.2,31,91,6,2144175,1291323,0.6,1,0,0,0,0,59,0,554162,0,152,0,0,,,0,0,,2022-05-10,Active,453989,Bi-Monthly,143165,97257,5879,0.51,3,67,3,0.9842,1,0,0,Current,Current,1,47,,,,,,2,4,45,2085755,55
988,LOAN00988,28,325187,13,Married,High School,10,176757,Personal Loan,968251,24,9.29,44363,Poor,7,0.96,12,19,5,423760,164256,0.39,7,2,1,2,2,257,10,6488,5,163,90,5,,,1,1,2022-01-05,2022-01-31,Default,5732,Bi-Monthly,180598,112667,39211,0.45,19,36,3,0.3083,6,60,60,90+ DPD,61-90 DPD,0,38,,,,,,9,10,23,398189,6
262,LOAN00262,49,316685,19,Divorced,Postgraduate,11,675955,Personal Loan,1215393,48,12.02,32017,Good,0,0.18,43,89,2,2999734,2270370,0.76,3,1,0,0,0,115,0,648657,0,77,0,0,,,0,0,,2021-03-05,Active,731846,Monthly,153378,133865,15981,0.5478,2,67,8,0.9905,0,0,0,Current,Current,2,59,,,,,,2,3,16,2674048,35
995,LOAN00995,31,2433850,13,Married,High School,24,601829,Education Loan,825645,48,14.41,22732,Good,1,0.45,51,63,1,1750730,682128,0.39,1,0,0,0,0,270,0,41453,1,71,0,0,,,0,0,,2020-03-11,Active,45038,Monthly,198574,135123,70159,0.2247,3,65,1,0.8365,0,0,0,Current,Current,3,10,,,,,,1,5,26,944191,50
549,LOAN00549,55,476610,28,Divorced,Graduate,1,752112,Education Loan,163464,84,9.73,2690,Good,0,0.46,64,59,12,1595407,881782,0.55,2,1,0,0,0,292,0,345127,1,20,0,0,,,0,0,,2021-02-13,Active,367708,Monthly,131359,92634,25593,0.3494,1,71,9,0.8102,1,0,0,Current,Current,1,35,,,,,,4,2,15,1839486,46
336,LOAN00336,40,1585847,15,Married,Postgraduate,15,147857,Auto Loan,870876,84,20.72,19718,Good,0,0.39,19,57,0,1617435,1318368,0.82,3,0,0,0,0,236,2,374657,0,39,0,0,874125.9005568854,1.0,0,0,,2022-03-30,Active,386560,Irregular,222044,138628,2782,0.3439,2,50,1,0.9174,1,0,0,Current,Current,2,10,Vehicle,,0.0,Tier-2,Yes,2,5,24,1793458,21
161,LOAN00161,64,355450,7,Single,Graduate,24,363293,Personal Loan,1429897,36,16.92,50922,Good,1,0.14,39,58,11,2425065,1715325,0.71,3,0,0,0,0,91,0,625336,0,126,0,0,,,0,0,,2022-05-11,Active,512802,Monthly,204666,181912,94152,0.7545,1,63,2,0.9485,0,0,0,Current,Current,1,7,,,,,,5,3,32,1546536,42
228,LOAN00228,36,2171055,16,Married,Postgraduate,21,259320,Home Loan,1668321,36,11.78,55236,Good,1,0.17,32,57,10,245386,104118,0.42,3,1,0,0,0,211,1,521987,1,82,0,0,1768970.769343958,0.94,0,0,,2020-03-29,Active,606863,Monthly,84333,75743,89349,0.6899,4,31,4,0.8002,0,0,0,Current,Current,0,55,Property,Residential,,Tier-3,Yes,6,6,43,155676,34
699,LOAN00699,45,192215,18,Single,Postgraduate,17,191684,Business Loan,1243529,84,13.32,22839,Average,2,0.4,14,62,11,2969429,953049,0.32,2,1,0,0,1,183,7,90094,1,36,90,0,1715502.360446865,0.72,1,0,,2022-02-18,NPA,92302,Bi-Monthly,36739,32992,86581,0.6795,6,24,0,0.5804,4,0,90,61-90 DPD,1-30 DPD,0,12,Property,Commercial,,Tier-3,Yes,9,6,2,1636740,39
866,LOAN00866,53,2378356,22,Single,Postgraduate,9,468147,Auto Loan,1185698,12,13.47,106164,Average,1,0.12,31,91,13,1375066,1039389,0.76,2,0,0,0,0,203,5,429611,1,84,0,0,1319177.017933048,0.9,0,0,,2021-12-14,Active,463865,Monthly,130404,101091,99591,0.6575,1,38,0,0.8362,1,0,0,Current,Current,3,38,Vehicle,,0.0,Tier-3,Yes,5,5,56,1534799,34
416,LOAN00416,25,2306070,15,Married,High School,8,490708,Business Loan,655828,36,18.01,23713,Average,1,0.41,55,76,7,1254770,1096128,0.87,1,1,0,0,0,42,4,217831,1,81,0,0,840726.0143297695,0.78,0,0,,2020-09-25,Active,238288,Monthly,192839,135397,96820,0.1016,2,73,7,0.8609,1,0,0,Current,Current,1,39,Property,Residential,,Tier-2,Yes,2,3,52,973965,56
660,LOAN00660,36,202380,16,Married,Graduate,14,106541,Auto Loan,1944609,36,18.27,70565,Poor,3,0.49,96,30,7,2248078,1729610,0.77,8,2,0,0,1,85,11,16040,1,29,90,2,2543315.218051115,0.76,1,0,,2020-05-18,NPA,15636,Irregular,110025,95305,980,0.7074,25,28,7,0.7472,4,0,90,31-60 DPD,1-30 DPD,2,41,Vehicle,,8.0,Tier-1,Yes,4,12,8,1840038,6
334,LOAN00334,28,2276179,9,Married,Graduate,6,588368,Business Loan,1288210,84,10.18,21505,Average,1,0.1,23,85,12,1436496,990791,0.69,1,1,0,0,0,110,3,186409,1,61,0,0,1520968.656685231,0.85,0,0,,2021-02-22,Active,158113,Monthly,190702,180878,79635,0.6438,1,71,0,0.823,0,0,0,Current,Current,4,40,Property,Residential,,Tier-2,Yes,2,2,34,1520563,37
121,LOAN00121,29,658284,10,Divorced,Postgraduate,20,489712,Personal Loan,119202,24,15.52,5809,Good,0,0.28,60,81,6,2818004,2046318,0.73,3,0,0,0,0,15,3,238902,1,86,0,0,,,0,0,,2021-02-25,Active,270679,Monthly,164682,107824,97311,0.6156,3,14,8,0.94,1,0,0,Current,Current,3,20,,,,,,8,4,21,2573693,27
252,LOAN00252,44,1638446,6,Single,Graduate,22,774487,Personal Loan,182598,12,11.11,16147,Good,1,0.39,21,87,7,2287709,1895563,0.83,1,1,0,0,0,228,1,601332,0,53,0,0,,,0,0,,2021-12-12,Active,520222,Irregular,143803,104284,75197,0.496,0,12,3,0.8708,1,0,0,Current,Current,3,26,,,,,,4,4,19,1656714,41
268,LOAN00268,35,665232,2,Single,Postgraduate,6,194515,Auto Loan,174688,36,15.0,6055,Good,0,0.52,11,92,2,313896,71359,0.23,3,1,0,0,0,224,3,105388,0,69,0,0,238879.7956773893,0.73,0,0,,2021-06-20,Active,120739,Monthly,167804,158940,11391,0.4529,1,46,9,0.8604,1,0,0,Current,Current,0,53,Vehicle,,7.0,Tier-1,Yes,0,6,54,179695,23
242,LOAN00242,39,414310,9,Married,High School,16,671590,Business Loan,121033,24,11.37,5661,Average,0,0.44,29,79,6,2644552,2067754,0.78,2,0,0,0,0,183,3,395268,1,58,0,0,170481.6409412855,0.71,0,0,,2020-12-07,Active,426023,Monthly,198064,157265,66137,0.6522,3,29,8,0.8925,1,0,0,Current,Current,0,37,Property,Residential,,Tier-2,No,1,5,42,2797189,34
167,LOAN00167,25,2479781,26,Single,Graduate,5,644221,Personal Loan,1773608,12,9.79,155755,Good,0,0.32,22,97,2,2148513,1793412,0.83,1,0,0,0,0,179,4,208885,0,96,0,0,,,0,0,,2020-03-24,Active,186644,Irregular,63660,57846,98140,0.683,3,71,6,0.8108,1,0,0,Current,Current,1,59,,,,,,1,2,50,2299140,45
375,LOAN00375,30,725708,5,Single,Graduate,4,147695,Home Loan,128020,36,19.31,4712,Poor,4,0.67,41,54,1,701946,346383,0.49,5,1,1,0,2,181,8,74099,1,121,30,0,185436.5269296027,0.69,1,0,,2021-02-15,NPA,69180,Monthly,113781,60556,11997,0.3173,26,0,9,0.7119,1,0,30,31-60 DPD,1-30 DPD,3,45,Property,Residential,,Tier-2,No,6,6,13,407556,46
338,LOAN00338,49,1740573,12,Divorced,High School,8,116650,Personal Loan,1097744,84,13.0,19970,Good,0,0.46,13,97,12,561490,261654,0.47,3,1,0,0,0,233,2,372468,1,36,0,0,,,0,0,,2020-10-16,Active,441352,Monthly,40467,21897,95944,0.4175,4,41,3,0.991,0,0,0,Current,Current,4,27,,,,,,4,5,35,594413,6
960,LOAN00960,38,860992,19,Married,Graduate,22,589028,Home Loan,1968951,84,17.72,41060,Average,1,0.21,15,66,1,1735562,272001,0.16,2,0,0,0,0,131,1,354172,0,74,0,0,2714573.59305942,0.73,0,0,,2020-08-03,Active,342650,Monthly,90928,80130,11445,0.3873,0,35,8,0.8498,1,0,0,Current,Current,1,40,Property,Commercial,,Tier-2,Yes,2,2,28,1078503,33
649,LOAN00649,56,851876,7,Single,Graduate,14,336110,Auto Loan,765268,72,14.43,15945,Average,0,0.13,69,77,9,1643610,259757,0.16,0,1,0,0,0,150,4,108420,1,166,0,0,1016871.575194888,0.75,0,0,,2020-01-12,Active,97453,Irregular,146008,102685,41897,0.5255,4,71,6,0.9157,0,0,0,Current,Current,4,3,Vehicle,,6.0,Tier-3,No,4,0,55,1924729,37
